typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","258","PYF","French Polynesia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","233424",,"233424","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","262","DJI","Djibouti","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","234400",,"234400","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","266","GAB","Gabon","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","175209605",,"175209605","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","268","GEO","Georgia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","17206771",,"17206771","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","270","GMB","Gambia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8860201",,"8860201","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","275","PSE","State of Palestine","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2653857",,"2653857","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","276","DEU","Germany","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","100307055625",,"100307055625","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","288","GHA","Ghana","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","410474910",,"410474910","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","292","GIB","Gibraltar","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3761926",,"3761926","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","296","KIR","Kiribati","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1406",,"1406","0","true","false",
